date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_elo,away_elo,home_scored_last10,home_conceded_last10,away_scored_last10,away_conceded_last10
2014-10-13,Morocco,Kenya,3.0,0.0,Friendly,Marrakech,Morocco,False,1446.4864045515824,1293.6742761178657,13.0,9.0,8.0,3.0
2014-10-13,Norway,Bulgaria,2.0,1.0,UEFA Euro qualification,Oslo,Norway,False,1405.0345094750562,1394.6850812483262,8.0,15.0,10.0,12.0
2014-10-13,Oman,Uruguay,0.0,3.0,Friendly,Muscat,Oman,False,1535.361739147766,1706.7437252528773,8.0,8.0,12.0,8.0
2014-10-13,Wales,Cyprus,2.0,1.0,UEFA Euro qualification,Cardiff,Wales,False,1293.6313368774313,1083.088643155764,9.0,11.0,3.0,13.0
2014-10-13,Latvia,Turkey,1.0,1.0,UEFA Euro qualification,Riga,Latvia,False,1142.0615573437847,1482.838562624218,6.0,13.0,17.0,14.0
2014-10-14,Armenia,France,0.0,3.0,Friendly,Yerevan,Armenia,False,1177.9008918723976,1778.3688180763759,12.0,23.0,23.0,6.0
2014-10-14,Bahrain,Iraq,0.0,0.0,Friendly,Riffa,Bahrain,False,1445.1849842459949,1476.4327055258325,5.0,2.0,10.0,9.0
2014-10-14,Myanmar,Timor-Leste,0.0,0.0,AFF Championship qualification,Vientiane,Laos,True,1191.8269321036778,946.4805562052693,16.0,16.0,16.0,28.0
2014-10-14,China,Paraguay,2.0,1.0,Friendly,Changsha,China,False,1560.7822127935622,1440.5044696172408,13.0,9.0,15.0,17.0
2014-10-14,Germany,Republic of Ireland,1.0,1.0,UEFA Euro qualification,Gelsenkirchen,Germany,False,2021.1570198107165,1533.3352601701827,22.0,11.0,18.0,11.0
2014-10-14,Faroe Islands,Hungary,0.0,1.0,UEFA Euro qualification,Tórshavn,Faroe Islands,False,794.7849665204368,1394.7397959901643,9.0,21.0,17.0,19.0
2014-10-14,Gibraltar,Georgia,0.0,3.0,UEFA Euro qualification,Faro,Portugal,True,1381.2786916045961,1126.0832141225424,15.0,27.0,6.0,10.0
2014-10-14,Denmark,Portugal,0.0,1.0,UEFA Euro qualification,Copenhagen,Denmark,False,1551.2181137208017,1729.6256132313936,18.0,10.0,19.0,14.0
2014-10-14,Japan,Brazil,0.0,4.0,Friendly,Kallang,Singapore,True,1654.78591582502,1988.462006765126,17.0,16.0,15.0,14.0
2014-10-14,Finland,Romania,0.0,2.0,UEFA Euro qualification,Helsinki,Finland,False,1396.9197692433136,1522.18610433471,12.0,10.0,12.0,9.0
2014-10-14,Hong Kong,Argentina,0.0,7.0,Friendly,So Kon Po,Hong Kong,False,1175.7391926834327,1893.221997915836,5.0,18.0,14.0,8.0
2014-10-14,Saudi Arabia,Lebanon,1.0,1.0,Friendly,Jeddah,Saudi Arabia,False,1468.1105902190461,1241.4527169453422,9.0,15.0,11.0,17.0
