series,event_ticker,match,kickoff_utc,snapshot_utc,market_ticker,outcome,price_2h_before,implied_prob,decimal_odds,yes_bid,yes_ask,result,market_status,volume_at_snapshot
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER0PAR0,Reg Time: Draw 0-0,0.12,0.12,8.333,0.11,0.12,no,finalized,108647.80
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER0PAR1,Reg Time: Paraguay wins 1-0,0.05,0.05,20.0,0.04,0.05,no,finalized,60866.64
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER0PAR2,Reg Time: Paraguay wins 2-0,0.01,0.01,100.0,0.0,0.01,no,finalized,43362.32
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER0PAR3,Reg Time: Paraguay wins 3-0,0.01,0.01,100.0,0.0,0.01,no,finalized,4489.81
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER1PAR0,Reg Time: Germany wins 1-0,0.22,0.22,4.545,0.21,0.22,no,finalized,102191.23
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER1PAR1,Reg Time: Draw 1-1,0.09,0.09,11.111,0.08,0.09,yes,finalized,34500.27
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER1PAR2,Reg Time: Paraguay wins 2-1,0.03,0.03,33.333,0.02,0.03,no,finalized,12601.62
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER1PAR3,Reg Time: Paraguay wins 3-1,0.01,0.01,100.0,0.0,0.01,no,finalized,1890.07
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER2PAR0,Reg Time: Germany wins 2-0,0.19,0.19,5.263,0.18,0.19,no,finalized,281156.91
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER2PAR1,Reg Time: Germany wins 2-1,0.11,0.11,9.091,0.1,0.11,no,finalized,165568.08
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER2PAR2,Reg Time: Draw 2-2,0.03,0.03,33.333,0.02,0.03,no,finalized,14445.86
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER2PAR3,Reg Time: Paraguay wins 3-2,0.01,0.01,100.0,0.0,0.01,no,finalized,6828.39
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER3PAR0,Reg Time: Germany wins 3-0,0.09,0.09,11.111,0.09,0.11,no,finalized,162044.98
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER3PAR1,Reg Time: Germany wins 3-1,0.06,0.06,16.667,0.05,0.06,no,finalized,253596.73
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER3PAR2,Reg Time: Germany wins 3-2,0.03,0.03,33.333,0.01,0.02,no,finalized,49041.78
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER3PAR3,Reg Time: Draw 3-3,0.01,0.01,100.0,0.0,0.01,no,finalized,3023.19
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER4PAR0,Reg Time: Germany wins 4-0,0.04,0.04,25.0,0.03,0.04,no,finalized,65201.18
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER4PAR1,Reg Time: Germany wins 4-1,0.03,0.03,33.333,0.03,0.04,no,finalized,66835.25
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER4PAR2,Reg Time: Germany wins 4-2,0.02,0.02,50.0,0.01,0.02,no,finalized,12306.88
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER4PAR3,Reg Time: Germany wins 4-3,0.01,0.01,100.0,0.0,0.01,no,finalized,5101.96
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER5PAR0,Reg Time: Germany wins 5-0,0.02,0.02,50.0,0.01,0.02,no,finalized,23816.01
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER5PAR1,Reg Time: Germany wins 5-1,0.02,0.02,50.0,0.01,0.02,no,finalized,16362.21
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER5PAR2,Reg Time: Germany wins 5-2,0.01,0.01,100.0,0.0,0.01,no,finalized,17054.78
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER6PAR0,Reg Time: Germany wins 6-0,0.02,0.02,50.0,0.01,0.02,no,finalized,11665.02
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER6PAR1,Reg Time: Germany wins 6-1,0.02,0.02,50.0,0.01,0.02,no,finalized,9034.23
KXWCSCORE,KXWCSCORE-26JUN29GERPAR,Germany vs Paraguay: Regulation Time Correct Score,2026-06-29T23:30:00+00:00,2026-06-29T21:30:00+00:00,KXWCSCORE-26JUN29GERPAR-GER7PAR0,Reg Time: Germany wins 7-0,0.01,0.01,100.0,0.0,0.01,no,finalized,13633.20
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA0JPN0,Reg Time: Draw 0-0,0.01,0.01,100.0,0.0,0.01,no,finalized,48902.95
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA0JPN1,Reg Time: Japan wins 1-0,0.22,0.22,4.545,0.22,0.23,no,finalized,86511.05
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA0JPN2,Reg Time: Japan wins 2-0,0.09,0.09,11.111,0.09,0.11,no,finalized,84512.00
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA0JPN3,Reg Time: Japan wins 3-0,0.02,0.02,50.0,0.0,0.02,no,finalized,47210.11
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA1JPN0,Reg Time: Brazil wins 1-0,0.01,0.01,100.0,0.0,0.01,no,finalized,42042.62
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA1JPN1,Reg Time: Draw 1-1,0.27,0.27,3.704,0.26,0.27,no,finalized,68976.58
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA1JPN2,Reg Time: Japan wins 2-1,0.1,0.1,10.0,0.09,0.1,no,finalized,111614.32
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA1JPN3,Reg Time: Japan wins 3-1,0.02,0.02,50.0,0.01,0.02,no,finalized,36959.65
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA1JPN4,Reg Time: Japan wins 4-1,0.01,0.01,100.0,0.0,0.01,no,finalized,1611.51
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA2JPN0,Reg Time: Brazil wins 2-0,0.01,0.01,100.0,0.0,0.01,no,finalized,54310.88
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA2JPN1,Reg Time: Brazil wins 2-1,0.15,0.15,6.667,0.13,0.15,yes,finalized,214941.36
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA2JPN2,Reg Time: Draw 2-2,0.06,0.06,16.667,0.05,0.06,no,finalized,69898.24
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA2JPN3,Reg Time: Japan wins 3-2,0.03,0.03,33.333,0.02,0.03,no,finalized,62735.38
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA2JPN4,Reg Time: Japan wins 4-2,0.01,0.01,100.0,0.0,0.01,no,finalized,2176.71
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA3JPN0,Reg Time: Brazil wins 3-0,0.01,0.01,100.0,0.0,0.01,no,finalized,23003.12
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA3JPN1,Reg Time: Brazil wins 3-1,0.05,0.05,20.0,0.04,0.05,no,finalized,126411.29
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA3JPN2,Reg Time: Brazil wins 3-2,0.03,0.03,33.333,0.02,0.03,no,finalized,71501.58
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA3JPN3,Reg Time: Draw 3-3,0.01,0.01,100.0,0.0,0.01,no,finalized,26338.50
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA4JPN0,Reg Time: Brazil wins 4-0,0.01,0.01,100.0,0.0,0.01,no,finalized,4368.84
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA4JPN1,Reg Time: Brazil wins 4-1,0.01,0.01,100.0,0.0,0.01,no,finalized,48366.56
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA4JPN2,Reg Time: Brazil wins 4-2,0.01,0.01,100.0,0.0,0.01,no,finalized,24867.83
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA4JPN3,Reg Time: Brazil wins 4-3,0.01,0.01,100.0,0.0,0.01,no,finalized,1271.32
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA5JPN0,Reg Time: Brazil wins 5-0,0.01,0.01,100.0,0.0,0.01,no,finalized,5389.67
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA5JPN1,Reg Time: Brazil wins 5-1,0.01,0.01,100.0,0.0,0.01,no,finalized,4345.72
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA5JPN2,Reg Time: Brazil wins 5-2,0.01,0.01,100.0,0.0,0.01,no,finalized,1481.88
KXWCSCORE,KXWCSCORE-26JUN29BRAJPN,Brazil vs Japan: Regulation Time Correct Score,2026-06-29T20:00:00+00:00,2026-06-29T18:00:00+00:00,KXWCSCORE-26JUN29BRAJPN-BRA6JPN0,Reg Time: Brazil wins 6-0,0.01,0.01,100.0,0.0,0.01,no,finalized,280.53
KXWCSCORE,KXWCSCORE-26JUN28RSACAN,South Africa vs Canada: Regulation Time Correct Score,2026-06-28T22:00:00+00:00,2026-06-28T20:00:00+00:00,KXWCSCORE-26JUN28RSACAN-RSA0CAN0,Reg Time: Draw 0-0,0.25,0.25,4.0,0.24,0.25,no,finalized,478056.64
KXWCSCORE,KXWCSCORE-26JUN28RSACAN,South Africa vs Canada: Regulation Time Correct Score,2026-06-28T22:00:00+00:00,2026-06-28T20:00:00+00:00,KXWCSCORE-26JUN28RSACAN-RSA0CAN1,Reg Time: Canada wins 1-0,0.23,0.23,4.348,0.22,0.23,yes,finalized,92497.87
KXWCSCORE,KXWCSCORE-26JUN28RSACAN,South Africa vs Canada: Regulation Time Correct Score,2026-06-28T22:00:00+00:00,2026-06-28T20:00:00+00:00,KXWCSCORE-26JUN28RSACAN-RSA0CAN2,Reg Time: Canada wins 2-0,0.11,0.11,9.091,0.1,0.11,no,finalized,58569.16
KXWCSCORE,KXWCSCORE-26JUN28RSACAN,South Africa vs Canada: Regulation Time Correct Score,2026-06-28T22:00:00+00:00,2026-06-28T20:00:00+00:00,KXWCSCORE-26JUN28RSACAN-RSA0CAN3,Reg Time: Canada wins 3-0,0.02,0.02,50.0,0.01,0.02,no,finalized,35122.30
KXWCSCORE,KXWCSCORE-26JUN28RSACAN,South Africa vs Canada: Regulation Time Correct Score,2026-06-28T22:00:00+00:00,2026-06-28T20:00:00+00:00,KXWCSCORE-26JUN28RSACAN-RSA0CAN4,Reg Time: Canada wins 4-0,0.02,0.02,50.0,0.01,0.02,no,finalized,2349.17
KXWCSCORE,KXWCSCORE-26JUN28RSACAN,South Africa vs Canada: Regulation Time Correct Score,2026-06-28T22:00:00+00:00,2026-06-28T20:00:00+00:00,KXWCSCORE-26JUN28RSACAN-RSA0CAN5,Reg Time: Canada wins 5-0,0.01,0.01,100.0,0.0,0.01,no,finalized,935.18
KXWCSCORE,KXWCSCORE-26JUN28RSACAN,South Africa vs Canada: Regulation Time Correct Score,2026-06-28T22:00:00+00:00,2026-06-28T20:00:00+00:00,KXWCSCORE-26JUN28RSACAN-RSA1CAN0,Reg Time: South Africa wins 1-0,0.12,0.12,8.333,0.11,0.12,no,finalized,39800.19
KXWCSCORE,KXWCSCORE-26JUN28RSACAN,South Africa vs Canada: Regulation Time Correct Score,2026-06-28T22:00:00+00:00,2026-06-28T20:00:00+00:00,KXWCSCORE-26JUN28RSACAN-RSA1CAN1,Reg Time: Draw 1-1,0.13,0.13,7.692,0.12,0.13,no,finalized,45568.16
KXWCSCORE,KXWCSCORE-26JUN28RSACAN,South Africa vs Canada: Regulation Time Correct Score,2026-06-28T22:00:00+00:00,2026-06-28T20:00:00+00:00,KXWCSCORE-26JUN28RSACAN-RSA1CAN2,Reg Time: Canada wins 2-1,0.06,0.06,16.667,0.05,0.06,no,finalized,88372.13
KXWCSCORE,KXWCSCORE-26JUN28RSACAN,South Africa vs Canada: Regulation Time Correct Score,2026-06-28T22:00:00+00:00,2026-06-28T20:00:00+00:00,KXWCSCORE-26JUN28RSACAN-RSA1CAN3,Reg Time: Canada wins 3-1,0.02,0.02,50.0,0.01,0.02,no,finalized,24720.48
KXWCSCORE,KXWCSCORE-26JUN28RSACAN,South Africa vs Canada: Regulation Time Correct Score,2026-06-28T22:00:00+00:00,2026-06-28T20:00:00+00:00,KXWCSCORE-26JUN28RSACAN-RSA1CAN4,Reg Time: Canada wins 4-1,0.01,0.01,100.0,0.01,0.02,no,finalized,13888.18
KXWCSCORE,KXWCSCORE-26JUN28RSACAN,South Africa vs Canada: Regulation Time Correct Score,2026-06-28T22:00:00+00:00,2026-06-28T20:00:00+00:00,KXWCSCORE-26JUN28RSACAN-RSA1CAN5,Reg Time: Canada wins 5-1,0.01,0.01,100.0,0.0,0.01,no,finalized,1122.20
KXWCSCORE,KXWCSCORE-26JUN28RSACAN,South Africa vs Canada: Regulation Time Correct Score,2026-06-28T22:00:00+00:00,2026-06-28T20:00:00+00:00,KXWCSCORE-26JUN28RSACAN-RSA2CAN0,Reg Time: South Africa wins 2-0,0.03,0.03,33.333,0.02,0.03,no,finalized,61467.19
KXWCSCORE,KXWCSCORE-26JUN28RSACAN,South Africa vs Canada: Regulation Time Correct Score,2026-06-28T22:00:00+00:00,2026-06-28T20:00:00+00:00,KXWCSCORE-26JUN28RSACAN-RSA2CAN1,Reg Time: South Africa wins 2-1,0.04,0.04,25.0,0.03,0.04,no,finalized,50384.18
KXWCSCORE,KXWCSCORE-26JUN28RSACAN,South Africa vs Canada: Regulation Time Correct Score,2026-06-28T22:00:00+00:00,2026-06-28T20:00:00+00:00,KXWCSCORE-26JUN28RSACAN-RSA2CAN2,Reg Time: Draw 2-2,0.02,0.02,50.0,0.01,0.02,no,finalized,15954.16
KXWCSCORE,KXWCSCORE-26JUN28RSACAN,South Africa vs Canada: Regulation Time Correct Score,2026-06-28T22:00:00+00:00,2026-06-28T20:00:00+00:00,KXWCSCORE-26JUN28RSACAN-RSA2CAN3,Reg Time: Canada wins 3-2,0.01,0.01,100.0,0.0,0.01,no,finalized,11181.93
KXWCSCORE,KXWCSCORE-26JUN28RSACAN,South Africa vs Canada: Regulation Time Correct Score,2026-06-28T22:00:00+00:00,2026-06-28T20:00:00+00:00,KXWCSCORE-26JUN28RSACAN-RSA2CAN4,Reg Time: Canada wins 4-2,0.01,0.01,100.0,0.0,0.01,no,finalized,4990.48
KXWCSCORE,KXWCSCORE-26JUN28RSACAN,South Africa vs Canada: Regulation Time Correct Score,2026-06-28T22:00:00+00:00,2026-06-28T20:00:00+00:00,KXWCSCORE-26JUN28RSACAN-RSA2CAN5,Reg Time: Canada wins 5-2,0.01,0.01,100.0,0.0,0.01,no,finalized,93.51
KXWCSCORE,KXWCSCORE-26JUN28RSACAN,South Africa vs Canada: Regulation Time Correct Score,2026-06-28T22:00:00+00:00,2026-06-28T20:00:00+00:00,KXWCSCORE-26JUN28RSACAN-RSA3CAN0,Reg Time: South Africa wins 3-0,0.01,0.01,100.0,0.0,0.01,no,finalized,9434.55
KXWCSCORE,KXWCSCORE-26JUN28RSACAN,South Africa vs Canada: Regulation Time Correct Score,2026-06-28T22:00:00+00:00,2026-06-28T20:00:00+00:00,KXWCSCORE-26JUN28RSACAN-RSA3CAN1,Reg Time: South Africa wins 3-1,0.01,0.01,100.0,0.0,0.01,no,finalized,4261.15
KXWCSCORE,KXWCSCORE-26JUN28RSACAN,South Africa vs Canada: Regulation Time Correct Score,2026-06-28T22:00:00+00:00,2026-06-28T20:00:00+00:00,KXWCSCORE-26JUN28RSACAN-RSA3CAN2,Reg Time: South Africa wins 3-2,0.01,0.01,100.0,0.0,0.01,no,finalized,9487.78
KXWCSCORE,KXWCSCORE-26JUN28RSACAN,South Africa vs Canada: Regulation Time Correct Score,2026-06-28T22:00:00+00:00,2026-06-28T20:00:00+00:00,KXWCSCORE-26JUN28RSACAN-RSA3CAN3,Reg Time: Draw 3-3,0.01,0.01,100.0,0.0,0.01,no,finalized,2945.83
KXWCSCORE,KXWCSCORE-26JUN28RSACAN,South Africa vs Canada: Regulation Time Correct Score,2026-06-28T22:00:00+00:00,2026-06-28T20:00:00+00:00,KXWCSCORE-26JUN28RSACAN-RSA3CAN4,Reg Time: Canada wins 4-3,0.01,0.01,100.0,0.0,0.01,no,finalized,285.02
KXWCSCORE,KXWCSCORE-26JUN27JORARG,Jordan vs Argentina: Correct Score,2026-06-28T05:00:00+00:00,2026-06-28T03:00:00+00:00,KXWCSCORE-26JUN27JORARG-JOR0ARG0,Draw 0-0,0.01,0.01,100.0,0.0,0.01,no,finalized,35050.01
KXWCSCORE,KXWCSCORE-26JUN27JORARG,Jordan vs Argentina: Correct Score,2026-06-28T05:00:00+00:00,2026-06-28T03:00:00+00:00,KXWCSCORE-26JUN27JORARG-JOR0ARG1,Argentina wins 1-0,0.01,0.01,100.0,0.0,0.01,no,finalized,46988.30
KXWCSCORE,KXWCSCORE-26JUN27JORARG,Jordan vs Argentina: Correct Score,2026-06-28T05:00:00+00:00,2026-06-28T03:00:00+00:00,KXWCSCORE-26JUN27JORARG-JOR0ARG2,Argentina wins 2-0,0.15,0.15,6.667,0.15,0.16,no,finalized,148659.65
KXWCSCORE,KXWCSCORE-26JUN27JORARG,Jordan vs Argentina: Correct Score,2026-06-28T05:00:00+00:00,2026-06-28T03:00:00+00:00,KXWCSCORE-26JUN27JORARG-JOR0ARG3,Argentina wins 3-0,0.26,0.26,3.846,0.26,0.28,no,finalized,176877.69
KXWCSCORE,KXWCSCORE-26JUN27JORARG,Jordan vs Argentina: Correct Score,2026-06-28T05:00:00+00:00,2026-06-28T03:00:00+00:00,KXWCSCORE-26JUN27JORARG-JOR0ARG4,Argentina wins 4-0,0.23,0.23,4.348,0.22,0.23,no,finalized,160304.00
KXWCSCORE,KXWCSCORE-26JUN27JORARG,Jordan vs Argentina: Correct Score,2026-06-28T05:00:00+00:00,2026-06-28T03:00:00+00:00,KXWCSCORE-26JUN27JORARG-JOR0ARG5,Argentina wins 5-0,0.13,0.13,7.692,0.12,0.13,no,finalized,79631.28
KXWCSCORE,KXWCSCORE-26JUN27JORARG,Jordan vs Argentina: Correct Score,2026-06-28T05:00:00+00:00,2026-06-28T03:00:00+00:00,KXWCSCORE-26JUN27JORARG-JOR0ARG6,Argentina wins 6-0,0.05,0.05,20.0,0.04,0.05,no,finalized,51661.98
KXWCSCORE,KXWCSCORE-26JUN27JORARG,Jordan vs Argentina: Correct Score,2026-06-28T05:00:00+00:00,2026-06-28T03:00:00+00:00,KXWCSCORE-26JUN27JORARG-JOR0ARG7,Argentina wins 7-0,0.01,0.01,100.0,0.0,0.01,no,finalized,34657.68
KXWCSCORE,KXWCSCORE-26JUN27JORARG,Jordan vs Argentina: Correct Score,2026-06-28T05:00:00+00:00,2026-06-28T03:00:00+00:00,KXWCSCORE-26JUN27JORARG-JOR1ARG0,Jordan wins 1-0,0.01,0.01,100.0,0.0,0.01,no,finalized,20089.49
KXWCSCORE,KXWCSCORE-26JUN27JORARG,Jordan vs Argentina: Correct Score,2026-06-28T05:00:00+00:00,2026-06-28T03:00:00+00:00,KXWCSCORE-26JUN27JORARG-JOR1ARG1,Draw 1-1,0.02,0.02,50.0,0.0,0.01,no,finalized,10249.15
KXWCSCORE,KXWCSCORE-26JUN27JORARG,Jordan vs Argentina: Correct Score,2026-06-28T05:00:00+00:00,2026-06-28T03:00:00+00:00,KXWCSCORE-26JUN27JORARG-JOR1ARG2,Argentina wins 2-1,0.05,0.05,20.0,0.04,0.05,no,finalized,45016.73
